Tweet_ID,Username,Tweet_Text,Date_Time,City,Hashtags,Language,Sentiment_Score,Sentiment_Label,Emotion_Type,Topic_Category,Retweet_Count,Likes_Count,Weather_Data,Lowercase_Text,URLs_Found,Emojis,Contains_Question,Contains_Exclamation,Avg_Word_Length,Tokens,Tokens_No_Stopwords,Tokens_No_Punct,Lemmatized_Tokens,Cleaned_Text,Word_Count,Unique_Word_Count,Predicted_Emotion,Predicted_Topic
TWT270,user_707527,Residents in Mardan are discussing long-term effects related to water scarcity as weather conditions shift.,8/18/2024 12:00:00 AM,Mardan,#Floods,en,0,Neutral,Resource Crisis,Climate,3233,1300,water scarcity,residents in mardan are discussing long-term effects related to water scarcity as weather conditions shift.,[],[],FALSE,FALSE,6.2,"['residents', 'in', 'mardan', 'are', 'discussing', 'long-term', 'effects', 'related', 'to', 'water', 'scarcity', 'as', 'weather', 'conditions', 'shift', '.']","['residents', 'mardan', 'discussing', 'long-term', 'effects', 'related', 'water', 'scarcity', 'weather', 'conditions', 'shift', '.']","['residents', 'mardan', 'discussing', 'long-term', 'effects', 'related', 'water', 'scarcity', 'weather', 'conditions', 'shift']","['resident', 'mardan', 'discussing', 'long-term', 'effect', 'related', 'water', 'scarcity', 'weather', 'condition', 'shift']",resident mardan discussing long-term effect related water scarcity weather condition shift,11,11,Resource Discussion,Resource Issue
TWT271,user_796489,Urban planners in Hyderabad have noticed health risks related to air pollution due to changing climate patterns.,12/20/2020 12:00:00 AM,Hyderabad,#PakistanClimate,en,-0.180586667,Negative,Health Hazard,Climate,2223,5983,air pollution,urban planners in hyderabad have noticed health risks related to air pollution due to changing climate patterns.,[],[],FALSE,FALSE,5.647058824,"['urban', 'planners', 'in', 'hyderabad', 'have', 'noticed', 'health', 'risks', 'related', 'to', 'air', 'pollution', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['urban', 'planners', 'hyderabad', 'noticed', 'health', 'risks', 'related', 'air', 'pollution', 'due', 'changing', 'climate', 'patterns', '.']","['urban', 'planners', 'hyderabad', 'noticed', 'health', 'risks', 'related', 'air', 'pollution', 'due', 'changing', 'climate', 'patterns']","['urban', 'planner', 'hyderabad', 'noticed', 'health', 'risk', 'related', 'air', 'pollution', 'due', 'changing', 'climate', 'pattern']",urban planner hyderabad noticed health risk related air pollution due changing climate pattern,13,13,Health Hazard,Pollution
TWT272,user_855021,Climate researchers in Multan are experiencing environmental challenges related to rising temperatures during ongoing environmental changes.,5/21/2021 12:00:00 AM,Multan,#ClimateChange,en,0.04632,Neutral,Climate Stress,Climate,1495,3613,rising temperatures,climate researchers in multan are experiencing environmental challenges related to rising temperatures during ongoing environmental changes.,[],[],FALSE,FALSE,7.8125,"['climate', 'researchers', 'in', 'multan', 'are', 'experiencing', 'environmental', 'challenges', 'related', 'to', 'rising', 'temperatures', 'during', 'ongoing', 'environmental', 'changes', '.']","['climate', 'researchers', 'multan', 'experiencing', 'environmental', 'challenges', 'related', 'rising', 'temperatures', 'ongoing', 'environmental', 'changes', '.']","['climate', 'researchers', 'multan', 'experiencing', 'environmental', 'challenges', 'related', 'rising', 'temperatures', 'ongoing', 'environmental', 'changes']","['climate', 'researcher', 'multan', 'experiencing', 'environmental', 'challenge', 'related', 'rising', 'temperature', 'ongoing', 'environmental', 'change']",climate researcher multan experiencing environmental challenge related rising temperature ongoing environmental change,12,11,Climate Awareness,Climate Change
TWT273,user_956881,Health officials in Charsadda have noticed public safety issues related to water scarcity due to changing climate patterns.,9/14/2024 12:00:00 AM,Charsadda,#Smog,en,0.236233333,Positive,Resource Crisis,Climate,2534,992,water scarcity,health officials in charsadda have noticed public safety issues related to water scarcity due to changing climate patterns.,[],[],FALSE,FALSE,5.888888889,"['health', 'officials', 'in', 'charsadda', 'have', 'noticed', 'public', 'safety', 'issues', 'related', 'to', 'water', 'scarcity', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['health', 'officials', 'charsadda', 'noticed', 'public', 'safety', 'issues', 'related', 'water', 'scarcity', 'due', 'changing', 'climate', 'patterns', '.']","['health', 'officials', 'charsadda', 'noticed', 'public', 'safety', 'issues', 'related', 'water', 'scarcity', 'due', 'changing', 'climate', 'patterns']","['health', 'official', 'charsadda', 'noticed', 'public', 'safety', 'issue', 'related', 'water', 'scarcity', 'due', 'changing', 'climate', 'pattern']",health official charsadda noticed public safety issue related water scarcity due changing climate pattern,14,14,Resource Discussion,Resource Issue
TWT274,user_300200,Residents in Jhelum are experiencing environmental challenges related to water scarcity in recent months.,2/9/2018 12:00:00 AM,Jhelum,#ClimateChange,en,0.04632,Neutral,Resource Crisis,Climate,3427,1382,water scarcity,residents in jhelum are experiencing environmental challenges related to water scarcity in recent months.,[],[],FALSE,FALSE,6.571428571,"['residents', 'in', 'jhelum', 'are', 'experiencing', 'environmental', 'challenges', 'related', 'to', 'water', 'scarcity', 'in', 'recent', 'months', '.']","['residents', 'jhelum', 'experiencing', 'environmental', 'challenges', 'related', 'water', 'scarcity', 'recent', 'months', '.']","['residents', 'jhelum', 'experiencing', 'environmental', 'challenges', 'related', 'water', 'scarcity', 'recent', 'months']","['resident', 'jhelum', 'experiencing', 'environmental', 'challenge', 'related', 'water', 'scarcity', 'recent', 'month']",resident jhelum experiencing environmental challenge related water scarcity recent month,10,10,Resource Discussion,Resource Issue
TWT275,user_534831,Environmental experts in Sukkur are experiencing environmental challenges related to heavy rainfall as weather conditions shift.,9/12/2020 12:00:00 AM,Sukkur,#Floods,en,0.00632,Neutral,Disaster Risk,Climate,2367,183,heavy rainfall,environmental experts in sukkur are experiencing environmental challenges related to heavy rainfall as weather conditions shift.,[],[],FALSE,FALSE,7.0625,"['environmental', 'experts', 'in', 'sukkur', 'are', 'experiencing', 'environmental', 'challenges', 'related', 'to', 'heavy', 'rainfall', 'as', 'weather', 'conditions', 'shift', '.']","['environmental', 'experts', 'sukkur', 'experiencing', 'environmental', 'challenges', 'related', 'heavy', 'rainfall', 'weather', 'conditions', 'shift', '.']","['environmental', 'experts', 'sukkur', 'experiencing', 'environmental', 'challenges', 'related', 'heavy', 'rainfall', 'weather', 'conditions', 'shift']","['environmental', 'expert', 'sukkur', 'experiencing', 'environmental', 'challenge', 'related', 'heavy', 'rainfall', 'weather', 'condition', 'shift']",environmental expert sukkur experiencing environmental challenge related heavy rainfall weather condition shift,12,11,General Disaster Discussion,Disaster
TWT276,user_843308,Citizens in Thatta have noticed economic pressure related to extreme weather due to changing climate patterns.,10/11/2021 12:00:00 AM,Thatta,#Smog,en,-0.1826,Negative,Climate Concern,Climate,3081,4922,extreme weather,citizens in thatta have noticed economic pressure related to extreme weather due to changing climate patterns.,[],[],FALSE,FALSE,5.9375,"['citizens', 'in', 'thatta', 'have', 'noticed', 'economic', 'pressure', 'related', 'to', 'extreme', 'weather', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['citizens', 'thatta', 'noticed', 'economic', 'pressure', 'related', 'extreme', 'weather', 'due', 'changing', 'climate', 'patterns', '.']","['citizens', 'thatta', 'noticed', 'economic', 'pressure', 'related', 'extreme', 'weather', 'due', 'changing', 'climate', 'patterns']","['citizen', 'thatta', 'noticed', 'economic', 'pressure', 'related', 'extreme', 'weather', 'due', 'changing', 'climate', 'pattern']",citizen thatta noticed economic pressure related extreme weather due changing climate pattern,12,12,Negative Climate Concern,General
TWT277,user_437959,Climate researchers in Islamabad are discussing health risks related to flooding during ongoing environmental changes.,3/26/2019 12:00:00 AM,Islamabad,#GlobalWarming,en,-0.16392,Negative,Disaster Risk,Climate,4025,9798,flooding,climate researchers in islamabad are discussing health risks related to flooding during ongoing environmental changes.,[],[],FALSE,FALSE,6.933333333,"['climate', 'researchers', 'in', 'islamabad', 'are', 'discussing', 'health', 'risks', 'related', 'to', 'flooding', 'during', 'ongoing', 'environmental', 'changes', '.']","['climate', 'researchers', 'islamabad', 'discussing', 'health', 'risks', 'related', 'flooding', 'ongoing', 'environmental', 'changes', '.']","['climate', 'researchers', 'islamabad', 'discussing', 'health', 'risks', 'related', 'flooding', 'ongoing', 'environmental', 'changes']","['climate', 'researcher', 'islamabad', 'discussing', 'health', 'risk', 'related', 'flooding', 'ongoing', 'environmental', 'change']",climate researcher islamabad discussing health risk related flooding ongoing environmental change,11,11,Severe Disaster Concern,Disaster
TWT278,user_938759,Climate researchers in Quetta are observing serious impacts related to flooding during ongoing environmental changes.,6/21/2025 12:00:00 AM,Quetta,#PakistanClimate,en,-0.112986667,Neutral,Disaster Risk,Climate,4768,679,flooding,climate researchers in quetta are observing serious impacts related to flooding during ongoing environmental changes.,[],[],FALSE,FALSE,6.866666667,"['climate', 'researchers', 'in', 'quetta', 'are', 'observing', 'serious', 'impacts', 'related', 'to', 'flooding', 'during', 'ongoing', 'environmental', 'changes', '.']","['climate', 'researchers', 'quetta', 'observing', 'serious', 'impacts', 'related', 'flooding', 'ongoing', 'environmental', 'changes', '.']","['climate', 'researchers', 'quetta', 'observing', 'serious', 'impacts', 'related', 'flooding', 'ongoing', 'environmental', 'changes']","['climate', 'researcher', 'quetta', 'observing', 'serious', 'impact', 'related', 'flooding', 'ongoing', 'environmental', 'change']",climate researcher quetta observing serious impact related flooding ongoing environmental change,11,11,Severe Disaster Concern,Disaster
TWT279,user_854212,Citizens in Turbat have noticed health risks related to heavy rainfall due to changing climate patterns.,3/8/2020 12:00:00 AM,Turbat,#Floods,en,-0.207253333,Negative,Disaster Risk,Climate,1548,9497,heavy rainfall,citizens in turbat have noticed health risks related to heavy rainfall due to changing climate patterns.,[],[],FALSE,FALSE,5.5625,"['citizens', 'in', 'turbat', 'have', 'noticed', 'health', 'risks', 'related', 'to', 'heavy', 'rainfall', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['citizens', 'turbat', 'noticed', 'health', 'risks', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'patterns', '.']","['citizens', 'turbat', 'noticed', 'health', 'risks', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'patterns']","['citizen', 'turbat', 'noticed', 'health', 'risk', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'pattern']",citizen turbat noticed health risk related heavy rainfall due changing climate pattern,12,12,Severe Disaster Concern,Disaster
TWT280,user_13246,Local communities in Shikarpur are raising concerns about serious impacts related to extreme weather during ongoing environmental changes.,2/18/2024 12:00:00 AM,Shikarpur,#GlobalWarming,en,-0.092153333,Neutral,Climate Concern,Climate,224,6421,extreme weather,local communities in shikarpur are raising concerns about serious impacts related to extreme weather during ongoing environmental changes.,[],[],FALSE,FALSE,6.722222222,"['local', 'communities', 'in', 'shikarpur', 'are', 'raising', 'concerns', 'about', 'serious', 'impacts', 'related', 'to', 'extreme', 'weather', 'during', 'ongoing', 'environmental', 'changes', '.']","['local', 'communities', 'shikarpur', 'raising', 'concerns', 'serious', 'impacts', 'related', 'extreme', 'weather', 'ongoing', 'environmental', 'changes', '.']","['local', 'communities', 'shikarpur', 'raising', 'concerns', 'serious', 'impacts', 'related', 'extreme', 'weather', 'ongoing', 'environmental', 'changes']","['local', 'community', 'shikarpur', 'raising', 'concern', 'serious', 'impact', 'related', 'extreme', 'weather', 'ongoing', 'environmental', 'change']",local community shikarpur raising concern serious impact related extreme weather ongoing environmental change,13,13,Negative Climate Concern,General
TWT281,user_180779,Environmental experts in Rawalpindi have noticed health risks related to extreme weather as weather conditions shift.,2/9/2024 12:00:00 AM,Rawalpindi,#Smog,en,-0.18892,Negative,Climate Concern,Climate,181,522,extreme weather,environmental experts in rawalpindi have noticed health risks related to extreme weather as weather conditions shift.,[],[],FALSE,FALSE,6.375,"['environmental', 'experts', 'in', 'rawalpindi', 'have', 'noticed', 'health', 'risks', 'related', 'to', 'extreme', 'weather', 'as', 'weather', 'conditions', 'shift', '.']","['environmental', 'experts', 'rawalpindi', 'noticed', 'health', 'risks', 'related', 'extreme', 'weather', 'weather', 'conditions', 'shift', '.']","['environmental', 'experts', 'rawalpindi', 'noticed', 'health', 'risks', 'related', 'extreme', 'weather', 'weather', 'conditions', 'shift']","['environmental', 'expert', 'rawalpindi', 'noticed', 'health', 'risk', 'related', 'extreme', 'weather', 'weather', 'condition', 'shift']",environmental expert rawalpindi noticed health risk related extreme weather weather condition shift,12,11,Negative Climate Concern,General
TWT282,user_355945,Health officials in Vehari are experiencing public safety issues related to air pollution as weather conditions shift.,3/6/2021 12:00:00 AM,Vehari,#Environment,en,0.2529,Positive,Health Hazard,Climate,868,8872,air pollution,health officials in vehari are experiencing public safety issues related to air pollution as weather conditions shift.,[],[],FALSE,FALSE,6,"['health', 'officials', 'in', 'vehari', 'are', 'experiencing', 'public', 'safety', 'issues', 'related', 'to', 'air', 'pollution', 'as', 'weather', 'conditions', 'shift', '.']","['health', 'officials', 'vehari', 'experiencing', 'public', 'safety', 'issues', 'related', 'air', 'pollution', 'weather', 'conditions', 'shift', '.']","['health', 'officials', 'vehari', 'experiencing', 'public', 'safety', 'issues', 'related', 'air', 'pollution', 'weather', 'conditions', 'shift']","['health', 'official', 'vehari', 'experiencing', 'public', 'safety', 'issue', 'related', 'air', 'pollution', 'weather', 'condition', 'shift']",health official vehari experiencing public safety issue related air pollution weather condition shift,13,13,Environmental Awareness,Pollution
TWT283,user_401655,Citizens in Islamabad are discussing economic pressure related to flooding after recent reports.,7/29/2024 12:00:00 AM,Islamabad,#PakistanClimate,en,-0.150933333,Negative,Disaster Risk,Climate,351,6527,flooding,citizens in islamabad are discussing economic pressure related to flooding after recent reports.,[],[],FALSE,FALSE,6.461538462,"['citizens', 'in', 'islamabad', 'are', 'discussing', 'economic', 'pressure', 'related', 'to', 'flooding', 'after', 'recent', 'reports', '.']","['citizens', 'islamabad', 'discussing', 'economic', 'pressure', 'related', 'flooding', 'recent', 'reports', '.']","['citizens', 'islamabad', 'discussing', 'economic', 'pressure', 'related', 'flooding', 'recent', 'reports']","['citizen', 'islamabad', 'discussing', 'economic', 'pressure', 'related', 'flooding', 'recent', 'report']",citizen islamabad discussing economic pressure related flooding recent report,9,9,Severe Disaster Concern,Disaster
TWT284,user_963589,Urban planners in Bannu have noticed economic pressure related to heavy rainfall due to changing climate patterns.,7/12/2023 12:00:00 AM,Bannu,#PakistanClimate,en,-0.1876,Negative,Disaster Risk,Climate,4226,2387,heavy rainfall,urban planners in bannu have noticed economic pressure related to heavy rainfall due to changing climate patterns.,[],[],FALSE,FALSE,5.764705882,"['urban', 'planners', 'in', 'bannu', 'have', 'noticed', 'economic', 'pressure', 'related', 'to', 'heavy', 'rainfall', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['urban', 'planners', 'bannu', 'noticed', 'economic', 'pressure', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'patterns', '.']","['urban', 'planners', 'bannu', 'noticed', 'economic', 'pressure', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'patterns']","['urban', 'planner', 'bannu', 'noticed', 'economic', 'pressure', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'pattern']",urban planner bannu noticed economic pressure related heavy rainfall due changing climate pattern,13,13,Severe Disaster Concern,Disaster
TWT285,user_953489,Climate researchers in Swat are experiencing health risks related to rising temperatures in recent months.,7/16/2023 12:00:00 AM,Swat,#Environment,en,-0.16392,Negative,Climate Stress,Climate,4142,1956,rising temperatures,climate researchers in swat are experiencing health risks related to rising temperatures in recent months.,[],[],FALSE,FALSE,6.133333333,"['climate', 'researchers', 'in', 'swat', 'are', 'experiencing', 'health', 'risks', 'related', 'to', 'rising', 'temperatures', 'in', 'recent', 'months', '.']","['climate', 'researchers', 'swat', 'experiencing', 'health', 'risks', 'related', 'rising', 'temperatures', 'recent', 'months', '.']","['climate', 'researchers', 'swat', 'experiencing', 'health', 'risks', 'related', 'rising', 'temperatures', 'recent', 'months']","['climate', 'researcher', 'swat', 'experiencing', 'health', 'risk', 'related', 'rising', 'temperature', 'recent', 'month']",climate researcher swat experiencing health risk related rising temperature recent month,11,11,Climate Stress,Climate Change
TWT286,user_143647,Citizens in Swabi are raising concerns about health risks related to water scarcity as weather conditions shift.,2/23/2023 12:00:00 AM,Swabi,#PakistanClimate,en,-0.16392,Negative,Resource Crisis,Climate,3675,3311,water scarcity,citizens in swabi are raising concerns about health risks related to water scarcity as weather conditions shift.,[],[],FALSE,FALSE,5.647058824,"['citizens', 'in', 'swabi', 'are', 'raising', 'concerns', 'about', 'health', 'risks', 'related', 'to', 'water', 'scarcity', 'as', 'weather', 'conditions', 'shift', '.']","['citizens', 'swabi', 'raising', 'concerns', 'health', 'risks', 'related', 'water', 'scarcity', 'weather', 'conditions', 'shift', '.']","['citizens', 'swabi', 'raising', 'concerns', 'health', 'risks', 'related', 'water', 'scarcity', 'weather', 'conditions', 'shift']","['citizen', 'swabi', 'raising', 'concern', 'health', 'risk', 'related', 'water', 'scarcity', 'weather', 'condition', 'shift']",citizen swabi raising concern health risk related water scarcity weather condition shift,12,12,Resource Crisis,Resource Issue
TWT287,user_150879,Health officials in Swat are experiencing health risks related to water scarcity due to changing climate patterns.,9/18/2022 12:00:00 AM,Swat,#GlobalWarming,en,-0.18892,Negative,Resource Crisis,Climate,3128,4398,water scarcity,health officials in swat are experiencing health risks related to water scarcity due to changing climate patterns.,[],[],FALSE,FALSE,5.764705882,"['health', 'officials', 'in', 'swat', 'are', 'experiencing', 'health', 'risks', 'related', 'to', 'water', 'scarcity', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['health', 'officials', 'swat', 'experiencing', 'health', 'risks', 'related', 'water', 'scarcity', 'due', 'changing', 'climate', 'patterns', '.']","['health', 'officials', 'swat', 'experiencing', 'health', 'risks', 'related', 'water', 'scarcity', 'due', 'changing', 'climate', 'patterns']","['health', 'official', 'swat', 'experiencing', 'health', 'risk', 'related', 'water', 'scarcity', 'due', 'changing', 'climate', 'pattern']",health official swat experiencing health risk related water scarcity due changing climate pattern,13,12,Resource Crisis,Resource Issue
TWT288,user_330664,Residents in Badin are observing economic pressure related to smog during ongoing environmental changes.,5/28/2018 12:00:00 AM,Badin,#ClimateChange,en,-0.27602,Negative,Health Hazard,Climate,327,9115,smog,residents in badin are observing economic pressure related to smog during ongoing environmental changes.,[],[],FALSE,FALSE,6.5,"['residents', 'in', 'badin', 'are', 'observing', 'economic', 'pressure', 'related', 'to', 'smog', 'during', 'ongoing', 'environmental', 'changes', '.']","['residents', 'badin', 'observing', 'economic', 'pressure', 'related', 'smog', 'ongoing', 'environmental', 'changes', '.']","['residents', 'badin', 'observing', 'economic', 'pressure', 'related', 'smog', 'ongoing', 'environmental', 'changes']","['resident', 'badin', 'observing', 'economic', 'pressure', 'related', 'smog', 'ongoing', 'environmental', 'change']",resident badin observing economic pressure related smog ongoing environmental change,10,10,Health Hazard,Pollution
TWT289,user_415698,Health officials in Islamabad are raising concerns about health risks related to flooding during ongoing environmental changes.,12/10/2025 12:00:00 AM,Islamabad,#Floods,en,-0.16392,Negative,Disaster Risk,Climate,2274,5141,flooding,health officials in islamabad are raising concerns about health risks related to flooding during ongoing environmental changes.,[],[],FALSE,FALSE,6.529411765,"['health', 'officials', 'in', 'islamabad', 'are', 'raising', 'concerns', 'about', 'health', 'risks', 'related', 'to', 'flooding', 'during', 'ongoing', 'environmental', 'changes', '.']","['health', 'officials', 'islamabad', 'raising', 'concerns', 'health', 'risks', 'related', 'flooding', 'ongoing', 'environmental', 'changes', '.']","['health', 'officials', 'islamabad', 'raising', 'concerns', 'health', 'risks', 'related', 'flooding', 'ongoing', 'environmental', 'changes']","['health', 'official', 'islamabad', 'raising', 'concern', 'health', 'risk', 'related', 'flooding', 'ongoing', 'environmental', 'change']",health official islamabad raising concern health risk related flooding ongoing environmental change,12,11,Severe Disaster Concern,Disaster
TWT290,user_602461,Local communities in Hyderabad are reporting public safety issues related to air pollution as weather conditions shift.,4/17/2025 12:00:00 AM,Hyderabad,#Smog,en,0.2529,Positive,Health Hazard,Climate,4768,5974,air pollution,local communities in hyderabad are reporting public safety issues related to air pollution as weather conditions shift.,[],[],FALSE,FALSE,6.058823529,"['local', 'communities', 'in', 'hyderabad', 'are', 'reporting', 'public', 'safety', 'issues', 'related', 'to', 'air', 'pollution', 'as', 'weather', 'conditions', 'shift', '.']","['local', 'communities', 'hyderabad', 'reporting', 'public', 'safety', 'issues', 'related', 'air', 'pollution', 'weather', 'conditions', 'shift', '.']","['local', 'communities', 'hyderabad', 'reporting', 'public', 'safety', 'issues', 'related', 'air', 'pollution', 'weather', 'conditions', 'shift']","['local', 'community', 'hyderabad', 'reporting', 'public', 'safety', 'issue', 'related', 'air', 'pollution', 'weather', 'condition', 'shift']",local community hyderabad reporting public safety issue related air pollution weather condition shift,13,13,Environmental Awareness,Pollution
TWT291,user_71781,Environmental experts in Islamabad have noticed long-term effects related to extreme weather due to changing climate patterns.,11/16/2019 12:00:00 AM,Islamabad,#Floods,en,-0.033333333,Neutral,Climate Concern,Climate,140,861,extreme weather,environmental experts in islamabad have noticed long-term effects related to extreme weather due to changing climate patterns.,[],[],FALSE,FALSE,6.470588235,"['environmental', 'experts', 'in', 'islamabad', 'have', 'noticed', 'long-term', 'effects', 'related', 'to', 'extreme', 'weather', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['environmental', 'experts', 'islamabad', 'noticed', 'long-term', 'effects', 'related', 'extreme', 'weather', 'due', 'changing', 'climate', 'patterns', '.']","['environmental', 'experts', 'islamabad', 'noticed', 'long-term', 'effects', 'related', 'extreme', 'weather', 'due', 'changing', 'climate', 'patterns']","['environmental', 'expert', 'islamabad', 'noticed', 'long-term', 'effect', 'related', 'extreme', 'weather', 'due', 'changing', 'climate', 'pattern']",environmental expert islamabad noticed long-term effect related extreme weather due changing climate pattern,13,13,Negative Climate Concern,General
TWT292,user_158057,Urban planners in Islamabad are observing serious impacts related to extreme weather during ongoing environmental changes.,9/5/2021 12:00:00 AM,Islamabad,#Heatwave,en,-0.092153333,Neutral,Climate Concern,Climate,3453,9636,extreme weather,urban planners in islamabad are observing serious impacts related to extreme weather during ongoing environmental changes.,[],[],FALSE,FALSE,6.6875,"['urban', 'planners', 'in', 'islamabad', 'are', 'observing', 'serious', 'impacts', 'related', 'to', 'extreme', 'weather', 'during', 'ongoing', 'environmental', 'changes', '.']","['urban', 'planners', 'islamabad', 'observing', 'serious', 'impacts', 'related', 'extreme', 'weather', 'ongoing', 'environmental', 'changes', '.']","['urban', 'planners', 'islamabad', 'observing', 'serious', 'impacts', 'related', 'extreme', 'weather', 'ongoing', 'environmental', 'changes']","['urban', 'planner', 'islamabad', 'observing', 'serious', 'impact', 'related', 'extreme', 'weather', 'ongoing', 'environmental', 'change']",urban planner islamabad observing serious impact related extreme weather ongoing environmental change,12,12,Negative Climate Concern,General
TWT293,user_594630,Climate researchers in Gujranwala are observing serious impacts related to smog in recent months.,10/28/2024 12:00:00 AM,Gujranwala,#PakistanClimate,en,-0.261164444,Negative,Health Hazard,Climate,29,529,smog,climate researchers in gujranwala are observing serious impacts related to smog in recent months.,[],[],FALSE,FALSE,6,"['climate', 'researchers', 'in', 'gujranwala', 'are', 'observing', 'serious', 'impacts', 'related', 'to', 'smog', 'in', 'recent', 'months', '.']","['climate', 'researchers', 'gujranwala', 'observing', 'serious', 'impacts', 'related', 'smog', 'recent', 'months', '.']","['climate', 'researchers', 'gujranwala', 'observing', 'serious', 'impacts', 'related', 'smog', 'recent', 'months']","['climate', 'researcher', 'gujranwala', 'observing', 'serious', 'impact', 'related', 'smog', 'recent', 'month']",climate researcher gujranwala observing serious impact related smog recent month,10,10,Health Hazard,Pollution
TWT294,user_33896,Citizens in Sargodha have noticed health risks related to extreme weather after recent reports.,10/11/2023 12:00:00 AM,Sargodha,#Smog,en,-0.180586667,Negative,Climate Concern,Climate,4158,3313,extreme weather,citizens in sargodha have noticed health risks related to extreme weather after recent reports.,[],[],FALSE,FALSE,5.857142857,"['citizens', 'in', 'sargodha', 'have', 'noticed', 'health', 'risks', 'related', 'to', 'extreme', 'weather', 'after', 'recent', 'reports', '.']","['citizens', 'sargodha', 'noticed', 'health', 'risks', 'related', 'extreme', 'weather', 'recent', 'reports', '.']","['citizens', 'sargodha', 'noticed', 'health', 'risks', 'related', 'extreme', 'weather', 'recent', 'reports']","['citizen', 'sargodha', 'noticed', 'health', 'risk', 'related', 'extreme', 'weather', 'recent', 'report']",citizen sargodha noticed health risk related extreme weather recent report,10,10,Negative Climate Concern,General
TWT295,user_363925,Local communities in Islamabad are reporting health risks related to heavy rainfall due to changing climate patterns.,8/2/2023 12:00:00 AM,Islamabad,#Heatwave,en,-0.19642,Negative,Disaster Risk,Climate,3481,4392,heavy rainfall,local communities in islamabad are reporting health risks related to heavy rainfall due to changing climate patterns.,[],[],FALSE,FALSE,5.941176471,"['local', 'communities', 'in', 'islamabad', 'are', 'reporting', 'health', 'risks', 'related', 'to', 'heavy', 'rainfall', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['local', 'communities', 'islamabad', 'reporting', 'health', 'risks', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'patterns', '.']","['local', 'communities', 'islamabad', 'reporting', 'health', 'risks', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'patterns']","['local', 'community', 'islamabad', 'reporting', 'health', 'risk', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'pattern']",local community islamabad reporting health risk related heavy rainfall due changing climate pattern,13,13,Severe Disaster Concern,Disaster
TWT296,user_172345,Local communities in Khuzdar are raising concerns about health risks related to heavy rainfall due to changing climate patterns.,8/17/2025 12:00:00 AM,Khuzdar,#Heatwave,en,-0.19642,Negative,Disaster Risk,Climate,2781,1547,heavy rainfall,local communities in khuzdar are raising concerns about health risks related to heavy rainfall due to changing climate patterns.,[],[],FALSE,FALSE,5.789473684,"['local', 'communities', 'in', 'khuzdar', 'are', 'raising', 'concerns', 'about', 'health', 'risks', 'related', 'to', 'heavy', 'rainfall', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['local', 'communities', 'khuzdar', 'raising', 'concerns', 'health', 'risks', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'patterns', '.']","['local', 'communities', 'khuzdar', 'raising', 'concerns', 'health', 'risks', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'patterns']","['local', 'community', 'khuzdar', 'raising', 'concern', 'health', 'risk', 'related', 'heavy', 'rainfall', 'due', 'changing', 'climate', 'pattern']",local community khuzdar raising concern health risk related heavy rainfall due changing climate pattern,14,14,Severe Disaster Concern,Disaster
TWT297,user_788226,Local communities in Panjgur are raising concerns about health risks related to water scarcity due to changing climate patterns.,11/30/2022 12:00:00 AM,Panjgur,#Smog,en,-0.180586667,Negative,Resource Crisis,Climate,2065,3849,water scarcity,local communities in panjgur are raising concerns about health risks related to water scarcity due to changing climate patterns.,[],[],FALSE,FALSE,5.789473684,"['local', 'communities', 'in', 'panjgur', 'are', 'raising', 'concerns', 'about', 'health', 'risks', 'related', 'to', 'water', 'scarcity', 'due', 'to', 'changing', 'climate', 'patterns', '.']","['local', 'communities', 'panjgur', 'raising', 'concerns', 'health', 'risks', 'related', 'water', 'scarcity', 'due', 'changing', 'climate', 'patterns', '.']","['local', 'communities', 'panjgur', 'raising', 'concerns', 'health', 'risks', 'related', 'water', 'scarcity', 'due', 'changing', 'climate', 'patterns']","['local', 'community', 'panjgur', 'raising', 'concern', 'health', 'risk', 'related', 'water', 'scarcity', 'due', 'changing', 'climate', 'pattern']",local community panjgur raising concern health risk related water scarcity due changing climate pattern,14,14,Resource Crisis,Resource Issue
